text,g,frequency
Lucie,F,107
Malena,F,107
Selene,F,107
Aric,M,107
Donnell,M,107
Favian,M,107
Geovanny,M,107
Jericho,M,107
Aiden,F,106
Angelena,F,106
Anneliese,F,106
Brea,F,106
Brieanna,F,106
Carsyn,F,106
Carys,F,106
Daja,F,106
Dajah,F,106
Jaslyn,F,106
Macayla,F,106
Magali,F,106
Marguerite,F,106
Nakayla,F,106
Nautica,F,106
Rosemarie,F,106
Rosie,F,106
Gene,M,106
Ishmael,M,106
Jashawn,M,106
Kavon,M,106
Marcello,M,106
Rayan,M,106
Sameer,M,106
Torin,M,106
Caley,F,105
Dafne,F,105
Darla,F,105
Dasha,F,105
Demetria,F,105
Elora,F,105
Haileigh,F,105
Janai,F,105
Khadija,F,105
Kimberlee,F,105
Mackenzi,F,105
Malorie,F,105
Matilda,F,105
Raya,F,105
Shaniah,F,105
Ammon,M,105
Geovanni,M,105
Kegan,M,105
Kye,M,105
Remy,M,105
Amethyst,F,104
Destinie,F,104
Evangeline,F,104
Ivanna,F,104
Jadelyn,F,104
Joan,F,104
Joi,F,104
Kaylei,F,104
Keona,F,104
Kiah,F,104
Marlena,F,104
Olyvia,F,104
Antwon,M,104
Dashaun,M,104
Demario,M,104
Dontrell,M,104
Esai,M,104
Haydn,M,104
Jensen,M,104
Kasen,M,104
Rayshawn,M,104
Travion,M,104
Ayesha,F,103
Beth,F,103
Brigitte,F,103
Cathy,F,103
Dynasty,F,103
Eloise,F,103
Jaela,F,103
Jenessa,F,103
Leona,F,103
Lisbet,F,103
Trina,F,103
Antwone,M,103
Auston,M,103
Cian,M,103
Colter,M,103
Dajuan,M,103
Ira,M,103
Keandre,M,103
Zeke,M,103
Cathryn,F,102
Evie,F,102
Helene,F,102
Landry,F,102
Mahogany,F,102
Makaylah,F,102
Valarie,F,102
Yarely,F,102
Ajani,M,102
Aman,M,102
Benson,M,102
Bradford,M,102
Daron,M,102
Floyd,M,102
Rasheed,M,102
Adina,F,101
Carter,F,101
Deana,F,101
Hadassah,F,101
Jaeda,F,101
Kamari,F,101
Katya,F,101
Lilyan,F,101
Milena,F,101
Najah,F,101
Shiloh,F,101
Tahlia,F,101
Zaniyah,F,101
Caeden,M,101
Carmelo,M,101
Cecil,M,101
Demetri,M,101
Jim,M,101
Kellan,M,101
Leslie,M,101
Mikhail,M,101
Shay,M,101
Abbi,F,100
Adria,F,100
Aubrianna,F,100
Cecily,F,100
Elly,F,100
Katlin,F,100
Kerry,F,100
Mirian,F,100
Quincy,F,100
Shivani,F,100
Sunny,F,100
Tonya,F,100
Vera,F,100
Jaydan,M,100
Jody,M,100
Loren,M,100
Marcelino,M,100
Odin,M,100
Stewart,M,100
Tyreke,M,100
Wilmer,M,100
