text,g,frequency
Marek,M,122
Paulo,M,122
Abbigale,F,121
Abriana,F,121
Antoinette,F,121
Audrianna,F,121
Camdyn,F,121
Isha,F,121
Kierstyn,F,121
Kora,F,121
Maranda,F,121
Miyah,F,121
Olga,F,121
Sariyah,F,121
Shay,F,121
Sherlin,F,121
Abdul,M,121
Gibson,M,121
Isreal,M,121
Kirk,M,121
Tai,M,121
Tyron,M,121
Andie,F,120
Azalea,F,120
Candy,F,120
Italia,F,120
Kalynn,F,120
Kassie,F,120
Keyonna,F,120
Marianne,F,120
Remi,F,120
Samarah,F,120
Anakin,M,120
Arian,M,120
Brighton,M,120
Demario,M,120
Jomar,M,120
Rian,M,120
Robin,M,120
Angelia,F,119
Araya,F,119
Cecily,F,119
Dayanna,F,119
Elora,F,119
Jazzlyn,F,119
Kaleah,F,119
Kamille,F,119
Katheryn,F,119
Lamya,F,119
Louisa,F,119
Lynn,F,119
Maisie,F,119
Mallorie,F,119
Marjorie,F,119
Rhyan,F,119
Shianne,F,119
Sunny,F,119
Syriana,F,119
Andrei,M,119
Colter,M,119
Hans,M,119
Jackie,M,119
Presley,M,119
Ramses,M,119
Tavon,M,119
Yousef,M,119
Amayah,F,118
Debra,F,118
Elysia,F,118
Emmie,F,118
Jackie,F,118
Jessalyn,F,118
Kamiya,F,118
Kyndra,F,118
Adriano,M,118
Armaan,M,118
Brandt,M,118
Christofer,M,118
Gabe,M,118
Jaedyn,M,118
Milan,M,118
Raheem,M,118
Acacia,F,117
Aleksandra,F,117
Alliyah,F,117
Azucena,F,117
Britany,F,117
Harleigh,F,117
Jailynn,F,117
Janell,F,117
Kaydance,F,117
Kirstin,F,117
Leyna,F,117
Maryn,F,117
Mercedez,F,117
Milla,F,117
Monika,F,117
Odalys,F,117
Olyvia,F,117
Tea,F,117
Brant,M,117
Donavin,M,117
Donavon,M,117
Gerard,M,117
Kalen,M,117
Yitzchok,M,117
Adelynn,F,116
Annabell,F,116
Gissel,F,116
Laina,F,116
Mabel,F,116
Mayah,F,116
Olive,F,116
Rosario,F,116
Simran,F,116
Willa,F,116
Xitlali,F,116
Chace,M,116
Dayne,M,116
Deion,M,116
Emir,M,116
Karon,M,116
Kyson,M,116
Osbaldo,M,116
Varun,M,116
Bryce,F,115
Dariana,F,115
Franchesca,F,115
Jiselle,F,115
Larkin,F,115
Lili,F,115
Nadya,F,115
Taleah,F,115
Baylor,M,115
Blayne,M,115
Kelan,M,115
Zev,M,115
Harmonie,F,114
Jalisa,F,114
Preslee,F,114
Deegan,M,114
Everardo,M,114
Jarod,M,114
Javan,M,114
Jelani,M,114
Lathan,M,114
Obed,M,114
Said,M,114
Dalilah,F,113
Ivonne,F,113
Janai,F,113
Jordynn,F,113
Kaiden,F,113
Kaytlin,F,113
Kelsea,F,113
Keziah,F,113
Lynette,F,113
Magdalene,F,113
Marlena,F,113
Rena,F,113
Vivien,F,113
Daylon,M,113
Favian,M,113
Garett,M,113
Herbert,M,113
Ishmael,M,113
Oskar,M,113
Ramsey,M,113
Tripp,M,113
Aislinn,F,112
Brooklynne,F,112
Emili,F,112
Jessi,F,112
Kadyn,F,112
Loretta,F,112
Makaela,F,112
Maureen,F,112
Rayanna,F,112
Vivianna,F,112
Abhinav,M,112
Dashiell,M,112
Eder,M,112
Jesiah,M,112
Adina,F,111
Chantel,F,111
Daniya,F,111
Faye,F,111
Jennie,F,111
Keyanna,F,111
Madelyne,F,111
Margot,F,111
Meaghan,F,111
Misty,F,111
Shana,F,111
Tamiya,F,111
Vivienne,F,111
Claudio,M,111
Dameon,M,111
Dev,M,111
Edson,M,111
Izaak,M,111
Ridge,M,111
Adele,F,110
Amerie,F,110
Analiese,F,110
Anisha,F,110
Brissa,F,110
Chesney,F,110
Desteny,F,110
Griselda,F,110
Lorraine,F,110
Marlie,F,110
Niyah,F,110
Tehya,F,110
Tristin,F,110
Tyanna,F,110
Xitlaly,F,110
Zakiya,F,110
Benton,M,110
Darrian,M,110
Deanthony,M,110
Kylen,M,110
Lucio,M,110
Masen,M,110
Tyquan,M,110
Tzvi,M,110
Annalee,F,109
Annemarie,F,109
Aubry,F,109
Chantal,F,109
Emmerson,F,109
Jacelyn,F,109
Justina,F,109
Katya,F,109
Layna,F,109
Lillyanna,F,109
Marleigh,F,109
Rayven,F,109
Serina,F,109
Shauna,F,109
Tasia,F,109
Chauncey,M,109
Dejuan,M,109
Deontae,M,109
Dyllan,M,109
Hyrum,M,109
Jullian,M,109
Mikah,M,109
Rayden,M,109
Tevin,M,109
Tyshaun,M,109
Amaiya,F,108
Anyah,F,108
Catelyn,F,108
Cayden,F,108
Darcy,F,108
Divya,F,108
Dynasty,F,108
Evalyn,F,108
Jadelyn,F,108
Jazelle,F,108
Kaileigh,F,108
Magali,F,108
Mahogany,F,108
Mattea,F,108
Zuleyka,F,108
Brandyn,M,108
Daron,M,108
Dereck,M,108
Gus,M,108
Kye,M,108
Ladarius,M,108
Louie,M,108
Tatum,M,108
Tom,M,108
Zahir,M,108
Alyna,F,107
Ani,F,107
Ashely,F,107
Ashlie,F,107
Devorah,F,107
Gisel,F,107
Ileana,F,107
Khadija,F,107
Monet,F,107
Paityn,F,107
Saira,F,107
Cecil,M,107
Clint,M,107
Justyn,M,107
Kavon,M,107
Otis,M,107
Rowdy,M,107
Tobin,M,107
Tristyn,M,107
Alecia,F,106
Ariyah,F,106
Beyonce,F,106
Brigid,F,106
Brigitte,F,106
Dafne,F,106
Emmaleigh,F,106
Emmaline,F,106
Jenesis,F,106
Jeslyn,F,106
Joslynn,F,106
Kaydee,F,106
Mea,F,106
Veronika,F,106
Arya,M,106
Ayush,M,106
Jacari,M,106
Jaylyn,M,106
Roan,M,106
Rowen,M,106
Alonna,F,105
Aubriana,F,105
Breann,F,105
Cadance,F,105
Frankie,F,105
Jael,F,105
Jennah,F,105
Josefina,F,105
Kamilah,F,105
Liyah,F,105
Mikaylah,F,105
Nova,F,105
Riana,F,105
Saray,F,105
Siri,F,105
Ammon,M,105
Bodhi,M,105
Cy,M,105
Desean,M,105
Javien,M,105
Karsen,M,105
Khamari,M,105
Rahul,M,105
Akayla,F,104
Carrington,F,104
Gracee,F,104
Harmoni,F,104
Shaniah,F,104
Tyasia,F,104
Archer,M,104
Baron,M,104
Canon,M,104
Domingo,M,104
Kenan,M,104
Lenny,M,104
Lucca,M,104
Lyle,M,104
Om,M,104
Paolo,M,104
Aaniyah,F,103
Addisen,F,103
Alona,F,103
Amberly,F,103
Andi,F,103
Austin,F,103
Daira,F,103
Dayra,F,103
Esme,F,103
Kaden,F,103
Kaylani,F,103
Keisha,F,103
Kenadie,F,103
Leandra,F,103
Liza,F,103
Rosemarie,F,103
Selma,F,103
Sequoia,F,103
Shelbie,F,103
Stefany,F,103
Tahlia,F,103
Tanvi,F,103
Ajani,M,103
Federico,M,103
Ismail,M,103
Jacorey,M,103
Jael,M,103
Jaxen,M,103
Mitchel,M,103
Mykel,M,103
Neo,M,103
Osman,M,103
Remy,M,103
Shiloh,M,103
Willem,M,103
Zeke,M,103
Ayesha,F,102
Braylee,F,102
Connie,F,102
Edna,F,102
Gisela,F,102
Giulia,F,102
Kadance,F,102
Kathrine,F,102
Kaytlyn,F,102
Kloey,F,102
Micayla,F,102
Nala,F,102
Saanvi,F,102
Tristyn,F,102
Zaniah,F,102
Demarius,M,102
Deondre,M,102
Herman,M,102
Jacques,M,102
Kayson,M,102
Musa,M,102
Osmar,M,102
Wilfredo,M,102
Yovani,M,102
Chloee,F,101
Dasha,F,101
Kalee,F,101
Katalina,F,101
Keanna,F,101
Maliah,F,101
Nallely,F,101
Petra,F,101
Rain,F,101
Scout,F,101
Taliah,F,101
Demetri,M,101
Emil,M,101
Giuseppe,M,101
Kanye,M,101
Lars,M,101
Mikhail,M,101
Travion,M,101
Wiley,M,101
Ameera,F,100
Amie,F,100
Angelika,F,100
Avril,F,100
Briseis,F,100
Elliot,F,100
Ellis,F,100
Jaquelyn,F,100
Jodi,F,100
Klarissa,F,100
Magnolia,F,100
Nakiya,F,100
Romina,F,100
Wren,F,100
Dakotah,M,100
Hadi,M,100
Ira,M,100
Izaac,M,100
Judson,M,100
Keelan,M,100
Laron,M,100
Lebron,M,100
Trayvon,M,100
Tyrus,M,100
Youssef,M,100
