text,g,frequency
Inara,F,124
Jaya,F,124
Kacie,F,124
Kinsleigh,F,124
Lux,F,124
Sydnee,F,124
Aksel,M,124
Alek,M,124
Caius,M,124
Eleazar,M,124
Faris,M,124
Finnian,M,124
Hagen,M,124
Jael,M,124
Jaycion,M,124
Lazarus,M,124
Tzvi,M,124
Westyn,M,124
Zavion,M,124
Abigayle,F,123
Amberly,F,123
Caelyn,F,123
Carmela,F,123
Kloe,F,123
Makiyah,F,123
Myka,F,123
Nayla,F,123
Dashawn,M,123
Jariel,M,123
Maddex,M,123
Zephaniah,M,123
Billie,F,122
Cierra,F,122
Cooper,F,122
Diane,F,122
Doris,F,122
Emeri,F,122
Gwenyth,F,122
Italia,F,122
Liza,F,122
Niyah,F,122
Yolanda,F,122
Zia,F,122
Abdirahman,M,122
Abdulrahman,M,122
Barry,M,122
Gian,M,122
Kyran,M,122
Lucius,M,122
Murphy,M,122
Sky,M,122
Wes,M,122
Austin,F,121
Batsheva,F,121
Candace,F,121
Daleysa,F,121
Kenadee,F,121
Raniyah,F,121
Sahana,F,121
Shayna,F,121
Zaira,F,121
Aven,M,121
Beck,M,121
Brently,M,121
Carver,M,121
Hasan,M,121
Analeigh,F,120
Ariadna,F,120
Ayah,F,120
Elli,F,120
Jacelyn,F,120
Maliya,F,120
Raleigh,F,120
Rosalia,F,120
Stephany,F,120
Zaina,F,120
Ammar,M,120
Eliyahu,M,120
Ender,M,120
Neal,M,120
Nikola,M,120
Vernon,M,120
Amilia,F,119
Ayvah,F,119
Deja,F,119
Jackie,F,119
Jamiya,F,119
Jiselle,F,119
Makaylah,F,119
Mariajose,F,119
Navya,F,119
Pippa,F,119
Raizy,F,119
Zaya,F,119
Clifford,M,119
Cordell,M,119
Demarion,M,119
Emil,M,119
Gionni,M,119
Jenson,M,119
Khai,M,119
Lian,M,119
Lloyd,M,119
Lonnie,M,119
Tylan,M,119
Wiley,M,119
Yoel,M,119
Annalisa,F,118
Anylah,F,118
Emelyn,F,118
Estefany,F,118
Jaycie,F,118
Kambree,F,118
Krista,F,118
Preslie,F,118
Sana,F,118
Serafina,F,118
Shoshana,F,118
Antony,M,118
Braedyn,M,118
Clifton,M,118
Dezmond,M,118
Domenic,M,118
Emmit,M,118
Monroe,M,118
Cristal,F,117
Fabiola,F,117
Hartley,F,117
Jaslene,F,117
Joey,F,117
Keegan,F,117
Laina,F,117
Melia,F,117
Saphira,F,117
Alexavier,M,117
Braxtyn,M,117
Eder,M,117
Johnnie,M,117
Kalvin,M,117
Kayleb,M,117
Savion,M,117
Camden,F,116
Colleen,F,116
Edie,F,116
Faigy,F,116
Jackeline,F,116
Jailyn,F,116
Kalli,F,116
Savanah,F,116
Taelyn,F,116
Aamir,M,116
Boaz,M,116
Kenyon,M,116
Kolt,M,116
Akshara,F,115
Aleyah,F,115
Aniah,F,115
Braylynn,F,115
Jalayah,F,115
Jude,F,115
Kamdyn,F,115
Paizley,F,115
Yasmeen,F,115
Damani,M,115
Gentry,M,115
Hussein,M,115
Kyrin,M,115
Thor,M,115
Cielo,F,114
Ester,F,114
Jaci,F,114
Kelsi,F,114
Laylani,F,114
Chaz,M,114
Danilo,M,114
Rishi,M,114
Thorin,M,114
Tyce,M,114
Bennett,F,113
Carys,F,113
Emmarie,F,113
Ever,F,113
Hafsa,F,113
Jayna,F,113
Joanne,F,113
Journie,F,113
Kayli,F,113
Keren,F,113
Kiya,F,113
Lakyn,F,113
Lesley,F,113
Lorraine,F,113
Maiya,F,113
Dev,M,113
Irving,M,113
Jakari,M,113
Jaysen,M,113
Josef,M,113
Kurt,M,113
Massimo,M,113
Zyon,M,113
Alyna,F,112
Avarie,F,112
Ellyana,F,112
Hollis,F,112
Hudson,F,112
Jaina,F,112
Khalia,F,112
Klara,F,112
Lanie,F,112
Marcela,F,112
Taniyah,F,112
Tesla,F,112
Constantine,M,112
Don,M,112
Jahmir,M,112
Jones,M,112
Mauro,M,112
Raleigh,M,112
Alexus,F,111
Arlette,F,111
Iman,F,111
Journei,F,111
Kari,F,111
Lillith,F,111
Nechama,F,111
Niya,F,111
Samaya,F,111
Yael,F,111
Anas,M,111
Ansh,M,111
Jordon,M,111
Koa,M,111
Loki,M,111
Morris,M,111
Myron,M,111
Palmer,M,111
Terence,M,111
Zayvion,M,111
Abriella,F,110
Brystol,F,110
Carli,F,110
Cosette,F,110
Desirae,F,110
Emalee,F,110
Gizelle,F,110
Indigo,F,110
Jannah,F,110
Joselin,F,110
Kierra,F,110
Leanne,F,110
Lillyan,F,110
Malena,F,110
Nila,F,110
Presleigh,F,110
Rosalinda,F,110
Roselynn,F,110
Saoirse,F,110
Sonja,F,110
Tanvi,F,110
Arman,M,110
Damir,M,110
Fred,M,110
Jaiceon,M,110
Jeramiah,M,110
Karsyn,M,110
Kellin,M,110
Kenan,M,110
Lev,M,110
Miguelangel,M,110
Ryley,M,110
Veer,M,110
Alyanna,F,109
Aven,F,109
Freyja,F,109
Johana,F,109
Khadijah,F,109
Laiyah,F,109
Lupita,F,109
Teegan,F,109
Viktoria,F,109
Ansel,M,109
Archie,M,109
Axle,M,109
Brigham,M,109
Ervin,M,109
Jencarlos,M,109
Kaine,M,109
Marek,M,109
Trevon,M,109
Ashly,F,108
Charly,F,108
Devorah,F,108
Honor,F,108
Laken,F,108
Laniya,F,108
Maelynn,F,108
Sahara,F,108
Selma,F,108
Vivianne,F,108
Zooey,F,108
Bernardo,M,108
Dewayne,M,108
Jaleel,M,108
Jamil,M,108
Jayveon,M,108
Jiovanni,M,108
Landin,M,108
Nestor,M,108
Niam,M,108
Salem,M,108
Salman,M,108
Viaan,M,108
Aiza,F,107
Anisa,F,107
Deasia,F,107
Dianna,F,107
Everley,F,107
Iyla,F,107
Jacie,F,107
Karmyn,F,107
Noah,F,107
Ruthie,F,107
Star,F,107
Wilhelmina,F,107
Angus,M,107
Ishan,M,107
Jakai,M,107
Jamarcus,M,107
Aaleyah,F,106
Ailani,F,106
Arionna,F,106
Audrie,F,106
Calleigh,F,106
Darby,F,106
Elysia,F,106
Karoline,F,106
Kelis,F,106
Marianne,F,106
Oaklee,F,106
Roxanna,F,106
Veronika,F,106
Anish,M,106
Canyon,M,106
Carmello,M,106
Dakari,M,106
Damoni,M,106
Markell,M,106
Muhammed,M,106
Nazir,M,106
Phineas,M,106
Rickey,M,106
Shea,M,106
Taha,M,106
Trayvon,M,106
Zaidyn,M,106
Aaralyn,F,105
Adrian,F,105
Fatimah,F,105
Jalynn,F,105
Kenzlee,F,105
Khloee,F,105
Kynzlee,F,105
Leann,F,105
Legacy,F,105
Mandy,F,105
Marli,F,105
Reem,F,105
Rhyan,F,105
Roxana,F,105
Rylin,F,105
Sanvi,F,105
Zoee,F,105
Glen,M,105
Izaak,M,105
Kylar,M,105
Lester,M,105
Maddix,M,105
Malakhi,M,105
Talan,M,105
Yariel,M,105
Yasin,M,105
Ameera,F,104
Arwen,F,104
Asiya,F,104
Charis,F,104
Daria,F,104
Dasia,F,104
Elliette,F,104
Ira,F,104
Juana,F,104
Kerrigan,F,104
Kianna,F,104
Lilyan,F,104
Memphis,F,104
Rania,F,104
Rowen,F,104
Stormy,F,104
Zyana,F,104
Aaryan,M,104
Azael,M,104
Britton,M,104
Earl,M,104
Kamarion,M,104
Kelly,M,104
Kyden,M,104
Levon,M,104
Nate,M,104
Nova,M,104
Raylen,M,104
Reilly,M,104
Said,M,104
Stryker,M,104
Zakariya,M,104
Adamaris,F,103
Arleth,F,103
Ashleigh,F,103
Bellamy,F,103
Devin,F,103
Gentry,F,103
Malani,F,103
Mariya,F,103
Mayte,F,103
Merida,F,103
Rochel,F,103
Rosalynn,F,103
Santana,F,103
Sheyla,F,103
Stacey,F,103
Talya,F,103
Xochitl,F,103
Abdul,M,103
Abdullahi,M,103
Ander,M,103
Ely,M,103
Jamel,M,103
Jasen,M,103
Jethro,M,103
Kirk,M,103
Montgomery,M,103
Rio,M,103
Syncere,M,103
Alli,F,102
Ansleigh,F,102
Aribella,F,102
Avril,F,102
Braylin,F,102
Brylie,F,102
Cayleigh,F,102
Danae,F,102
Ela,F,102
Emmaleigh,F,102
Inaya,F,102
Jailynn,F,102
Jeanette,F,102
Kavya,F,102
Mckinlee,F,102
Mylee,F,102
Nori,F,102
Rain,F,102
Salome,F,102
Denis,M,102
Gareth,M,102
Jaceyon,M,102
Jerimiah,M,102
Jessiah,M,102
Zakaria,M,102
Adalina,F,101
Ani,F,101
Anistyn,F,101
Justine,F,101
Kyah,F,101
Mindy,F,101
Nahomi,F,101
Sabina,F,101
Shyann,F,101
Athan,M,101
Dan,M,101
Fischer,M,101
Maxon,M,101
Noam,M,101
Rishaan,M,101
Stephon,M,101
Angelie,F,100
Arizona,F,100
Cleo,F,100
Janyla,F,100
Lois,F,100
Margaux,F,100
Marielle,F,100
Monique,F,100
Ria,F,100
Rosalind,F,100
Sahasra,F,100
Shae,F,100
Siya,F,100
Tiara,F,100
Winifred,F,100
Yulissa,F,100
Ammon,M,100
Cartier,M,100
Duane,M,100
Elam,M,100
Hadi,M,100
Hiram,M,100
Khaled,M,100
Shamar,M,100
Zephyr,M,100
